"","env","Seq_ID","DM"
"X.NDFA1985..3","NDFA1985","CDBN_050",118
"X.NDFA1985..4","NDFA1985","CDBN_298",106
"X.NDFA1985..5","NDFA1985","CDBN_145",116
"X.NDFA1985..6","NDFA1985","CDBN_103",112
"X.NDFA1985..7","NDFA1985","CDBN_104",104
"X.NDFA1985..8","NDFA1985","CDBN_106",116
"X.NDFA1985..9","NDFA1985","CDBN_107",108
"X.NDFA1985..10","NDFA1985","CDBN_177",101
"X.NDFA1985..11","NDFA1985","CDBN_146",114
"X.NDFA1985..12","NDFA1985","CDBN_108",107
"X.NDFA1985..13","NDFA1985","CDBN_109",104
"X.NDFA1985..14","NDFA1985","CDBN_110",110
"X.NDFA1985..15","NDFA1985","CDBN_111",112
"X.NDFA1985..16","NDFA1985","CDBN_280",111
"X.NDFA1985..17","NDFA1985","CDBN_156",111
"X.NDFA1985..18","NDFA1985","CDBN_282",110
"X.NDFA1985..19","NDFA1985","CDBN_194",121
"X.NDFA1985..20","NDFA1985","CDBN_112",108
"X.NDFA1985..21","NDFA1985","CDBN_130",118
"X.NDFA1985..22","NDFA1985","CDBN_113",123
"X.NDFA1985..23","NDFA1985","CDBN_095",96
"X.NDFA1985..24","NDFA1985","CDBN_132",108
"X.NDFA1985..25","NDFA1985","CDBN_090",107
"X.NDFA1985..26","NDFA1985","CDBN_162",112
"X.NDFA1985..27","NDFA1985","CDBN_153",101
"X.NDFA1985..28","NDFA1985","CDBN_311",110
"X.NDFA1985..29","NDFA1985","CDBN_221",109
"X.NDFA1985..30","NDFA1985","CDBN_049",110
"X.NDFA1985..31","NDFA1985","CDBN_274",110
"X.NESB1985.","NESB1985","CDBN_099",98
"X.NESB1985..1","NESB1985","CDBN_229",101
"X.NESB1985..2","NESB1985","CDBN_294",101
"X.NESB1985..3","NESB1985","CDBN_050",99
"X.NESB1985..4","NESB1985","CDBN_298",100
"X.NESB1985..5","NESB1985","CDBN_145",106
"X.NESB1985..6","NESB1985","CDBN_103",88
"X.NESB1985..7","NESB1985","CDBN_104",87
"X.NESB1985..8","NESB1985","CDBN_106",101
"X.NESB1985..9","NESB1985","CDBN_107",94
"X.NESB1985..10","NESB1985","CDBN_177",92
"X.NESB1985..11","NESB1985","CDBN_146",98
"X.NESB1985..12","NESB1985","CDBN_108",87
"X.NESB1985..13","NESB1985","CDBN_109",87
"X.NESB1985..14","NESB1985","CDBN_110",102
"X.NESB1985..15","NESB1985","CDBN_111",97
"X.NESB1985..16","NESB1985","CDBN_280",104
"X.NESB1985..17","NESB1985","CDBN_156",106
"X.NESB1985..18","NESB1985","CDBN_282",106
"X.NESB1985..19","NESB1985","CDBN_194",106
"X.NESB1985..20","NESB1985","CDBN_112",90
"X.NESB1985..21","NESB1985","CDBN_130",94
"X.NESB1985..22","NESB1985","CDBN_113",106
"X.NESB1985..23","NESB1985","CDBN_095",87
"X.NESB1985..24","NESB1985","CDBN_132",87
"X.NESB1985..25","NESB1985","CDBN_090",99
"X.NESB1985..26","NESB1985","CDBN_162",106
"X.NESB1985..27","NESB1985","CDBN_153",90
"X.NESB1985..28","NESB1985","CDBN_311",87
"X.NESB1985..29","NESB1985","CDBN_221",97
"X.NESB1985..30","NESB1985","CDBN_049",98
"X.NESB1985..31","NESB1985","CDBN_274",99
"X.NESB1985..32","NESB1985","CDBN_292",106
"X.ONHA1985.","ONHA1985","CDBN_099",91
"X.ONHA1985..1","ONHA1985","CDBN_229",93
"X.ONHA1985..2","ONHA1985","CDBN_294",87
"X.ONHA1985..3","ONHA1985","CDBN_050",94
"X.ONHA1985..4","ONHA1985","CDBN_298",89
"X.ONHA1985..5","ONHA1985","CDBN_145",104
"X.ONHA1985..6","ONHA1985","CDBN_103",90
"X.ONHA1985..7","ONHA1985","CDBN_104",90
"X.ONHA1985..8","ONHA1985","CDBN_106",103
"X.ONHA1985..9","ONHA1985","CDBN_107",90
"X.ONHA1985..10","ONHA1985","CDBN_177",86
"X.ONHA1985..11","ONHA1985","CDBN_146",105
"X.ONHA1985..12","ONHA1985","CDBN_108",81
"X.ONHA1985..13","ONHA1985","CDBN_109",91
"X.ONHA1985..14","ONHA1985","CDBN_110",90
"X.ONHA1985..15","ONHA1985","CDBN_111",100
"X.ONHA1985..16","ONHA1985","CDBN_280",98
"X.ONHA1985..17","ONHA1985","CDBN_156",101
"X.ONHA1985..18","ONHA1985","CDBN_282",102
"X.ONHA1985..19","ONHA1985","CDBN_194",105
"X.ONHA1985..20","ONHA1985","CDBN_112",88
"X.ONHA1985..21","ONHA1985","CDBN_130",91
"X.ONHA1985..22","ONHA1985","CDBN_113",101
"X.ONHA1985..23","ONHA1985","CDBN_095",86
"X.ONHA1985..24","ONHA1985","CDBN_132",92
"X.ONHA1985..25","ONHA1985","CDBN_090",89
"X.ONHA1985..26","ONHA1985","CDBN_162",102
"X.ONHA1985..27","ONHA1985","CDBN_153",88
"X.ONHA1985..28","ONHA1985","CDBN_311",87
"X.ONHA1985..29","ONHA1985","CDBN_221",88
"X.ONHA1985..30","ONHA1985","CDBN_049",91
"X.ONHA1985..31","ONHA1985","CDBN_274",91
"X.ONHA1985..32","ONHA1985","CDBN_292",92
"X.WAOT1985.","WAOT1985","CDBN_099",85
"X.WAOT1985..1","WAOT1985","CDBN_229",92
"X.WAOT1985..2","WAOT1985","CDBN_294",95
"X.WAOT1985..3","WAOT1985","CDBN_050",95
"X.WAOT1985..4","WAOT1985","CDBN_298",95
"X.WAOT1985..5","WAOT1985","CDBN_145",100
"X.WAOT1985..6","WAOT1985","CDBN_103",80
"X.WAOT1985..7","WAOT1985","CDBN_104",85
"X.WAOT1985..8","WAOT1985","CDBN_106",95
"X.WAOT1985..9","WAOT1985","CDBN_107",92
"X.WAOT1985..10","WAOT1985","CDBN_177",85
"X.WAOT1985..11","WAOT1985","CDBN_146",95
"X.WAOT1985..12","WAOT1985","CDBN_108",80
"X.WAOT1985..13","WAOT1985","CDBN_109",85
"X.WAOT1985..14","WAOT1985","CDBN_110",95
"X.WAOT1985..15","WAOT1985","CDBN_111",85
"X.WAOT1985..16","WAOT1985","CDBN_280",85
"X.WAOT1985..17","WAOT1985","CDBN_156",85
"X.WAOT1985..18","WAOT1985","CDBN_282",90
"X.WAOT1985..19","WAOT1985","CDBN_194",100
"X.WAOT1985..20","WAOT1985","CDBN_112",85
"X.WAOT1985..21","WAOT1985","CDBN_130",80
"X.WAOT1985..22","WAOT1985","CDBN_113",100
"X.WAOT1985..23","WAOT1985","CDBN_095",80
"X.WAOT1985..24","WAOT1985","CDBN_132",85
"X.WAOT1985..25","WAOT1985","CDBN_090",85
"X.WAOT1985..26","WAOT1985","CDBN_162",92
"X.WAOT1985..27","WAOT1985","CDBN_153",75
"X.WAOT1985..28","WAOT1985","CDBN_311",85
"X.WAOT1985..29","WAOT1985","CDBN_221",90
"X.WAOT1985..30","WAOT1985","CDBN_049",90
"X.WAOT1985..31","WAOT1985","CDBN_274",85
"X.WAOT1985..32","WAOT1985","CDBN_292",95
"X.WARO1985.","WARO1985","CDBN_099",80
"X.WARO1985..1","WARO1985","CDBN_229",93
"X.WARO1985..2","WARO1985","CDBN_294",88
"X.WARO1985..3","WARO1985","CDBN_050",93
"X.WARO1985..4","WARO1985","CDBN_298",90
"X.WARO1985..5","WARO1985","CDBN_145",105
"X.WARO1985..6","WARO1985","CDBN_103",85
"X.WARO1985..7","WARO1985","CDBN_104",85
"X.WARO1985..8","WARO1985","CDBN_106",98
"X.WARO1985..9","WARO1985","CDBN_107",90
"X.WARO1985..10","WARO1985","CDBN_177",85
"X.WARO1985..11","WARO1985","CDBN_146",95
"X.WARO1985..12","WARO1985","CDBN_108",80
"X.WARO1985..13","WARO1985","CDBN_109",88
"X.WARO1985..14","WARO1985","CDBN_110",93
"X.WARO1985..15","WARO1985","CDBN_111",88
"X.WARO1985..16","WARO1985","CDBN_280",90
"X.WARO1985..17","WARO1985","CDBN_156",80
"X.WARO1985..18","WARO1985","CDBN_282",83
"X.WARO1985..19","WARO1985","CDBN_194",105
"X.WARO1985..20","WARO1985","CDBN_112",75
"X.WARO1985..21","WARO1985","CDBN_130",90
"X.WARO1985..22","WARO1985","CDBN_113",100
"X.WARO1985..23","WARO1985","CDBN_095",80
"X.WARO1985..24","WARO1985","CDBN_132",93
"X.WARO1985..25","WARO1985","CDBN_090",90
"X.WARO1985..26","WARO1985","CDBN_162",90
"X.WARO1985..27","WARO1985","CDBN_153",75
"X.WARO1985..28","WARO1985","CDBN_311",88
"X.WARO1985..29","WARO1985","CDBN_221",88
"X.WARO1985..30","WARO1985","CDBN_049",90
"X.WARO1985..31","WARO1985","CDBN_274",80
"X.WARO1985..32","WARO1985","CDBN_292",88
"X.WYPO1985.","WYPO1985","CDBN_099",117
"X.WYPO1985..1","WYPO1985","CDBN_229",115
"X.WYPO1985..2","WYPO1985","CDBN_294",117
"X.WYPO1985..3","WYPO1985","CDBN_050",122
"X.WYPO1985..4","WYPO1985","CDBN_298",112
"X.WYPO1985..5","WYPO1985","CDBN_145",122
"X.WYPO1985..6","WYPO1985","CDBN_103",108
"X.WYPO1985..7","WYPO1985","CDBN_104",117
"X.WYPO1985..8","WYPO1985","CDBN_106",122
"X.WYPO1985..9","WYPO1985","CDBN_107",122
"X.WYPO1985..10","WYPO1985","CDBN_177",109
"X.WYPO1985..11","WYPO1985","CDBN_146",122
"X.WYPO1985..12","WYPO1985","CDBN_108",108
"X.WYPO1985..13","WYPO1985","CDBN_109",112
"X.WYPO1985..14","WYPO1985","CDBN_110",117
"X.WYPO1985..15","WYPO1985","CDBN_111",116
"X.WYPO1985..16","WYPO1985","CDBN_280",117
"X.WYPO1985..17","WYPO1985","CDBN_156",117
"X.WYPO1985..18","WYPO1985","CDBN_282",117
"X.WYPO1985..19","WYPO1985","CDBN_194",122
"X.WYPO1985..20","WYPO1985","CDBN_112",114
"X.WYPO1985..21","WYPO1985","CDBN_130",116
"X.WYPO1985..22","WYPO1985","CDBN_113",121
"X.WYPO1985..23","WYPO1985","CDBN_095",109
"X.WYPO1985..24","WYPO1985","CDBN_132",121
"X.WYPO1985..25","WYPO1985","CDBN_090",117
"X.WYPO1985..26","WYPO1985","CDBN_162",117
"X.WYPO1985..27","WYPO1985","CDBN_153",114
"X.WYPO1985..28","WYPO1985","CDBN_311",109
"X.WYPO1985..29","WYPO1985","CDBN_221",114
"X.WYPO1985..30","WYPO1985","CDBN_049",115
